C001-1171,Productos,2023-05-31,DOLARES,CONTADO,Generada,3.671,3.677,1171,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1170,Productos,2023-05-31,DOLARES,CONTADO,Generada,3.671,3.677,1170,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1169,Productos,2023-05-31,DOLARES,CONTADO,Generada,3.671,3.677,1169,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1168,Productos,2023-05-31,SOLES,CREDITO,Emitida,3.698,3.702,1168,1 DÍAS,60 DÍAS,1,"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",23-00808-SC,0,1,0
C001-1167,Productos,2023-05-31,SOLES,CREDITO,Emitida,3.649,3.659,1167,1 DÍAS,60 DÍAS,1,"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",23-00785-SC,0,1,0
C001-1166,Productos,2023-05-31,DOLARES,CONTADO,Emitida,3.671,3.677,1166,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1165,Productos,2023-05-31,DOLARES,CONTADO,Generada,3.671,3.677,1165,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1164,Productos,2023-05-31,DOLARES,CONTADO,Generada,3.671,3.677,1164,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1163,Productos,2023-05-30,SOLES,CONTADO,Emitida,3.667,3.68,1163,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1162,Servicios,2023-05-30,SOLES,CONTADO,Emitida,3.667,3.68,1162,1 DÍAS,0,1,SERVICIO DE PINTADO DE PANGA NORMA,70056152,0,1,0
C001-1161,Productos,2023-05-30,DOLARES,CONTADO,Emitida,3.667,3.68,1161,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1160,Productos,2023-05-30,SOLES,CREDITO,Emitida,3.667,3.68,1160,1 DÍAS,60 DÍAS,1,"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",23-00860-SC,0,1,0
C001-1159,Productos,2023-05-30,DOLARES,CONTADO,Emitida,3.667,3.68,1159,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1158,Productos,2023-05-30,DOLARES,CONTADO,Emitida,3.667,3.68,1158,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1157,Productos,2023-05-30,DOLARES,CONTADO,Emitida,3.667,3.68,1157,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1156,Productos,2023-05-29,DOLARES,CONTADO,Emitida,3.671,3.675,1156,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1155,Productos,2023-05-29,SOLES,CONTADO,Generada,3.671,3.675,1155,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1154,Productos,2023-05-29,SOLES,CONTADO,Generada,3.671,3.675,1154,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1153,Productos,2023-05-29,DOLARES,CONTADO,Emitida,3.671,3.675,1153,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1152,Productos,2023-05-29,SOLES,CREDITO,Emitida,3.671,3.675,1152,1 DÍAS,60 DÍAS,1,OBRA PUENTE COMUNEROS II,23-00904-SC,0,1,0
C001-1151,Productos,2023-05-29,DOLARES,CONTADO,Emitida,3.671,3.675,1151,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1150,Productos,2023-05-27,DOLARES,CONTADO,Generada,3.671,3.675,1150,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1149,Productos,2023-05-27,DOLARES,CONTADO,Emitida,3.671,3.675,1149,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1148,Productos,2023-05-27,SOLES,CONTADO,Generada,3.671,3.675,1148,7 DIAS,0,1,,,0,1,0
C001-1147,Productos,2023-05-27,DOLARES,CONTADO,Emitida,3.671,3.675,1147,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1146,Productos,2023-05-27,DOLARES,CONTADO,Generada,3.671,3.675,1146,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1145,Productos,2023-05-27,DOLARES,CONTADO,Emitida,3.671,3.675,1145,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1144,Productos,2023-05-26,SOLES,CONTADO,Generada,3.692,3.698,1144,7 DIAS,0,1,,,0,1,0
C001-1143,Productos,2023-05-26,SOLES,CONTADO,Generada,3.692,3.698,1143,7 DIAS,0,1,,,0,1,0
C001-1142,Productos,2023-05-26,DOLARES,CONTADO,Generada,3.692,3.698,1142,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1141,Productos,2023-05-26,DOLARES,CONTADO,Emitida,3.692,3.698,1141,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1140,Productos,2023-05-26,DOLARES,CONTADO,Generada,3.692,3.698,1140,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1139,Productos,2023-05-25,DOLARES,CONTADO,Generada,3.683,3.69,1139,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1138,Productos,2023-05-25,DOLARES,CONTADO,Emitida,3.683,3.69,1138,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1137,Productos,2023-05-25,DOLARES,CONTADO,Generada,3.683,3.69,1137,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1136,Productos,2023-05-25,DOLARES,CONTADO,Emitida,3.683,3.69,1136,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1135,Productos,2023-05-25,SOLES,CONTADO,Generada,3.683,3.69,1135,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1134,Productos,2023-05-25,DOLARES,CONTADO,Emitida,3.683,3.69,1134,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1133,Productos,2023-05-24,DOLARES,CONTADO,Emitida,3.689,3.695,1133,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1132,Productos,2023-05-24,DOLARES,CONTADO,Emitida,3.689,3.695,1132,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1131,Productos,2023-05-23,DOLARES,CONTADO,Emitida,3.686,3.695,1131,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1130,Productos,2023-05-23,DOLARES,CONTADO,Emitida,3.686,3.695,1130,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1129,Productos,2023-05-23,DOLARES,CONTADO,Emitida,3.686,3.695,1129,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1128,Productos,2023-05-23,DOLARES,CONTADO,Generada,3.686,3.695,1128,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1127,Productos,2023-05-23,DOLARES,CONTADO,Emitida,3.686,3.695,1127,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1126,Servicios,2023-05-22,SOLES,CONTADO,Emitida,3.688,3.696,1126,1 DÍAS,0,1,SERVICIO DE LIMPIEZA DE TANQUE DE COMBUSTIBLE ( PG ESTELA DE PLATA II ),70057016,1,1,0
C001-1125,Productos,2023-05-22,DOLARES,CONTADO,Emitida,3.688,3.696,1125,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1124,Productos,2023-05-20,DOLARES,CONTADO,Emitida,3.688,3.696,1124,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1123,Productos,2023-05-20,SOLES,CREDITO,Emitida,3.688,3.696,1123,1 DÍAS,30 DÍAS,1,ENTREGA SEGÚN STOCK,AL0006-2023,0,1,0
C001-1122,Productos,2023-05-20,DOLARES,CONTADO,Generada,3.688,3.696,1122,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1121,Productos,2023-05-19,DOLARES,CONTADO,Generada,3.698,3.702,1121,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1120,Productos,2023-05-19,DOLARES,CONTADO,Emitida,3.698,3.702,1120,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1119,Productos,2023-05-19,DOLARES,CONTADO,Emitida,3.698,3.702,1119,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1118,Productos,2023-05-18,DOLARES,CONTADO,Generada,3.698,3.702,1118,1 DÍAS,0,1,ENTREGA SEGUN STOCK,,0,1,0
C001-1117,Productos,2023-05-18,DOLARES,CONTADO,Emitida,3.698,3.702,1117,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1116,Servicios,2023-05-18,SOLES,CONTADO,Emitida,3.691,3.697,1116,1 DÍAS,0,1,FLUSHING DE SISTEMA DE ENFRIAMIENTO MOTOR CAT C6.6 AFTERCOOLER - E/P NORMA,55094273,0,1,0
C001-1115,Productos,2023-05-18,DOLARES,CONTADO,Emitida,3.691,3.697,1115,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1114,Productos,2023-05-18,DOLARES,CONTADO,Generada,3.691,3.697,1114,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1113,Productos,2023-05-17,DOLARES,CONTADO,Generada,3.678,3.683,1113,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1112,Productos,2023-05-17,DOLARES,CONTADO,Emitida,3.678,3.683,1112,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1111,Productos,2023-05-17,DOLARES,CONTADO,Emitida,3.678,3.683,1111,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1110,Productos,2023-05-17,DOLARES,CONTADO,Emitida,3.656,3.667,1110,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1109,Productos,2023-05-17,DOLARES,CONTADO,Emitida,3.678,3.683,1109,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1108,Productos,2023-05-17,DOLARES,CONTADO,Generada,3.678,3.683,1108,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1107,Productos,2023-05-17,DOLARES,CONTADO,Generada,3.678,3.683,1107,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1106,Productos,2023-05-17,DOLARES,CREDITO,Emitida,3.678,3.683,1106,1 DÍAS,30 DÍAS,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1105,Productos,2023-05-17,DOLARES,CONTADO,Generada,3.678,3.683,1105,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1104,Productos,2023-05-16,DOLARES,CONTADO,Generada,3.656,3.667,1104,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1103,Productos,2023-05-16,DOLARES,CONTADO,Generada,3.656,3.667,1103,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1102,Productos,2023-05-16,SOLES,CREDITO,Emitida,3.656,3.667,1102,1 DÍAS,60 DÍAS,1,"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",23-00813-SC,0,1,0
C001-1101,Productos,2023-05-16,SOLES,CREDITO,Emitida,3.656,3.667,1101,1 DÍAS,30 DÍAS,1,ENTREGA SEGÚN STOCK,AL0005-2023,0,1,0
C001-1100,Productos,2023-05-16,DOLARES,CONTADO,Generada,3.649,3.659,1100,1 DÍAS,0,1,E/P MARIA VIRGINIA,,0,1,0
C001-1099,Productos,2023-05-16,DOLARES,CONTADO,Generada,3.649,3.659,1099,1 DÍAS,0,1,E/P JOSELITO 2,,0,1,0
C001-1098,Productos,2023-05-16,DOLARES,CONTADO,Generada,3.649,3.659,1098,1 DÍAS,0,1,E/P DON PEDRO,,0,1,0
C001-1097,Productos,2023-05-16,DOLARES,CONTADO,Generada,3.649,3.659,1097,1 DÍAS,0,1,E/P DON WILLY,,0,1,0
C001-1096,Productos,2023-05-16,DOLARES,CONTADO,Generada,3.656,3.667,1096,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1095,Productos,2023-05-15,SOLES,CREDITO,Emitida,3.649,3.659,1095,1 DÍAS,60 DÍAS,1,"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",23-00785-SC,0,1,0
C001-1094,Productos,2023-05-15,DOLARES,CONTADO,Emitida,3.649,3.659,1094,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1093,Productos,2023-05-15,DOLARES,CONTADO,Emitida,3.649,3.659,1093,1 DÍAS,0,1,E/P MARIA VIRGINIA,,0,1,0
C001-1092,Productos,2023-05-15,DOLARES,CONTADO,Generada,3.649,3.659,1092,1 DÍAS,0,1,E/P JOSELITO 2,,0,1,0
C001-1091,Productos,2023-05-15,DOLARES,CONTADO,Emitida,3.649,3.659,1091,1 DÍAS,0,1,E/P DON PEDRO,,0,1,0
C001-1090,Productos,2023-05-15,DOLARES,CONTADO,Emitida,3.649,3.659,1090,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1089,Productos,2023-05-15,DOLARES,CONTADO,Generada,3.649,3.659,1089,1 DÍAS,0,1,E/P DON WILLY,,0,1,0
C001-1088,Productos,2023-05-15,DOLARES,CONTADO,Emitida,3.649,3.659,1088,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1087,Productos,2023-05-13,DOLARES,CONTADO,Emitida,3.649,3.659,1087,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1086,Productos,2023-05-13,DOLARES,CONTADO,Generada,3.649,3.659,1086,1 DÍAS,0,1,E/P MARIA VIRGINIA,,0,1,1
C001-1085,Productos,2023-05-13,DOLARES,CREDITO,Emitida,3.649,3.659,1085,1 DÍAS,7 DÍAS,1,CARENA E/P JOSELITO 2,OC01-00008,0,1,0
C001-1084,Productos,2023-05-13,DOLARES,CONTADO,Generada,3.649,3.659,1084,1 DÍAS,0,1,E/P DON PEDRO,,0,1,1
C001-1083,Productos,2023-05-13,DOLARES,CREDITO,Emitida,3.649,3.659,1083,1 DÍAS,7 DÍAS,1,CARENA E/P DON WILLY,OC01-00010,0,1,0
C001-1082,Productos,2023-05-12,SOLES,CONTADO,Generada,3.649,3.659,1082,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1081,Productos,2023-05-12,SOLES,CONTADO,Generada,3.649,3.659,1081,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1080,Productos,2023-05-12,SOLES,CONTADO,Generada,3.649,3.659,1080,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1079,Productos,2023-05-12,DOLARES,CONTADO,Emitida,3.675,3.683,1079,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1078,Productos,2023-05-12,DOLARES,CONTADO,Emitida,3.675,3.683,1078,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1077,Productos,2023-05-11,DOLARES,CONTADO,Emitida,3.67,3.678,1077,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1076,Productos,2023-05-11,SOLES,CONTADO,Generada,3.67,3.678,1076,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1075,Productos,2023-05-11,DOLARES,CONTADO,Generada,3.67,3.678,1075,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1074,Productos,2023-05-11,DOLARES,CONTADO,Emitida,3.67,3.678,1074,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1073,Productos,2023-05-10,DOLARES,CONTADO,Generada,3.698,3.702,1073,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1072,Productos,2023-05-10,SOLES,CONTADO,Emitida,3.698,3.702,1072,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1071,Productos,2023-05-10,DOLARES,CONTADO,Emitida,3.698,3.702,1071,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1070,Productos,2023-05-10,SOLES,CREDITO,Emitida,3.698,3.702,1070,1 DÍAS,60 DÍAS,1,"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",23-00808-SC,0,1,0
C001-1069,Productos,2023-05-10,DOLARES,CONTADO,Generada,3.698,3.702,1069,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1068,Productos,2023-05-08,SOLES,CREDITO,Emitida,3.709,3.717,1068,1 DÍAS,60 DÍAS,1,ENTREGA DE PRODUCTOS DE 5 A 7 DIAS HABILES,23-00753-SC,0,1,0
C001-1067,Productos,2023-05-08,DOLARES,CONTADO,Emitida,3.709,3.717,1067,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1066,Productos,2023-05-08,SOLES,CONTADO,Generada,3.709,3.717,1066,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1065,Productos,2023-05-08,DOLARES,CONTADO,Generada,3.709,3.717,1065,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1064,Productos,2023-05-06,SOLES,CONTADO,Emitida,3.709,3.717,1064,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1063,Productos,2023-05-06,SOLES,CONTADO,Emitida,3.709,3.717,1063,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1062,Productos,2023-05-06,SOLES,CONTADO,Emitida,3.709,3.717,1062,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1061,Productos,2023-05-06,DOLARES,CONTADO,Emitida,3.709,3.717,1061,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1060,Productos,2023-05-05,DOLARES,CONTADO,Emitida,3.709,3.717,1060,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1059,Productos,2023-05-05,DOLARES,CREDITO,Emitida,3.709,3.717,1059,1 DÍAS,45 DÍAS,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1058,Productos,2023-05-05,DOLARES,CREDITO,Emitida,3.716,3.719,1058,1 DÍAS,45 DÍAS,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1057,Productos,2023-05-05,DOLARES,CONTADO,Emitida,3.716,3.719,1057,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1056,Productos,2023-05-05,DOLARES,CONTADO,Emitida,3.716,3.719,1056,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1055,Productos,2023-05-05,DOLARES,CONTADO,Emitida,3.716,3.719,1055,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1054,Servicios,2023-05-04,SOLES,CONTADO,Emitida,3.704,3.709,1054,1 DÍAS,0,1,LIMPIEZA DE INTERCAMBIADOR DE CALOR - E/P PITI,70056737,0,1,0
C001-1053,Servicios,2023-05-04,SOLES,CONTADO,Emitida,3.704,3.709,1053,1 DÍAS,0,1,MANTTO PREV. PINTADO DE BODEGAS - E/P ROSA II,70056380,0,1,0
C001-1052,Servicios,2023-05-04,SOLES,CONTADO,Emitida,3.704,3.709,1052,1 DÍAS,0,1,PINTADO DE MOTOR PRINCIPAL GENERAL ELECTRIC - E/P MALENA,70053549,0,1,0
C001-1051,Productos,2023-05-04,DOLARES,CONTADO,Emitida,3.704,3.709,1051,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1050,Productos,2023-05-04,DOLARES,CREDITO,Generada,3.704,3.709,1050,1 DÍAS,45 DÍAS,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1049,Productos,2023-05-04,DOLARES,CONTADO,Emitida,3.704,3.709,1049,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1048,Productos,2023-05-04,DOLARES,CONTADO,Emitida,3.704,3.709,1048,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1047,Productos,2023-05-04,DOLARES,CONTADO,Emitida,3.704,3.709,1047,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1046,Productos,2023-05-04,DOLARES,CONTADO,Emitida,3.704,3.709,1046,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1045,Productos,2023-05-03,DOLARES,CONTADO,Generada,3.706,3.715,1045,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1044,Productos,2023-05-03,DOLARES,CONTADO,Generada,3.706,3.715,1044,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1043,Productos,2023-05-03,SOLES,CREDITO,Emitida,3.706,3.715,1043,1 DÍAS,30 DÍAS,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1042,Productos,2023-05-03,DOLARES,CONTADO,Emitida,3.706,3.715,1042,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1041,Productos,2023-05-02,DOLARES,CONTADO,Emitida,3.711,3.719,1041,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1040,Productos,2023-04-29,DOLARES,CONTADO,Generada,3.711,3.719,1040,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1039,Productos,2023-04-29,DOLARES,CONTADO,Emitida,3.711,3.719,1039,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1038,Productos,2023-04-28,DOLARES,CREDITO,Emitida,3.711,3.719,1038,1 DÍAS,30 DÍAS,1,ENTREGA SEGÚN STOCK,051-2023,0,1,0
C001-1037,Productos,2023-04-28,DOLARES,CREDITO,Emitida,3.731,3.737,1037,1 DÍAS,30 DÍAS,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1036,Productos,2023-04-28,SOLES,CONTADO,Emitida,3.752,3.762,1036,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1035,Productos,2023-04-28,SOLES,CONTADO,Generada,3.731,3.737,1035,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1034,Productos,2023-04-28,SOLES,CONTADO,Emitida,3.731,3.737,1034,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1033,Productos,2023-04-28,DOLARES,CONTADO,Generada,3.731,3.737,1033,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1032,Productos,2023-04-27,SOLES,CREDITO,Generada,3.731,3.737,1032,1 DÍAS,60 DÍAS,1,"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",,0,1,0
C001-1031,Productos,2023-04-27,SOLES,CREDITO,Emitida,3.731,3.737,1031,1 DÍAS,60 DÍAS,1,"PRODUCTOS EN STOCK DE 10 A 15 DIAS HABILES LA ENTREGA, PARA FABRICACION DE 15 A 20 DIAS HABILES",23-00706-SC,0,1,0
C001-1030,Productos,2023-04-27,DOLARES,CONTADO,Emitida,3.742,3.75,1030,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1029,Productos,2023-04-27,SOLES,CREDITO,Generada,3.742,3.75,1029,7 DIAS,60 DIAS,1,,,0,1,0
C001-1028,Productos,2023-04-27,DOLARES,CONTADO,Emitida,3.742,3.75,1028,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1027,Servicios,2023-04-26,SOLES,CONTADO,Emitida,3.752,3.762,1027,1 DÍAS,0,1,LIMPIEZA DE INCRUSTACIONES MARINAS E HIDROLAVADO DE CASCO DE PANGON GABRIELA,70055231,0,1,0
C001-1026,Productos,2023-04-26,SOLES,CONTADO,Generada,3.752,3.762,1026,1 DÍAS,0,1,PARA USO DE SERVICIOS,,0,1,0
C001-1025,Productos,2023-04-26,SOLES,CONTADO,Generada,3.752,3.762,1025,1 DÍAS,0,1,PARA USO DE SERVICIOS,,0,1,0
C001-1024,Productos,2023-04-26,SOLES,CONTADO,Emitida,3.752,3.762,1024,1 DÍAS,0,1,PARA USO DE SERVICIOS,,0,1,0
C001-1023,Productos,2023-04-26,SOLES,CONTADO,Emitida,3.752,3.762,1023,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1022,Productos,2023-04-26,SOLES,CREDITO,Emitida,3.752,3.762,1022,1 DÍAS,15 DÍAS,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1021,Productos,2023-04-26,DOLARES,CONTADO,Generada,3.752,3.762,1021,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1020,Productos,2023-04-26,DOLARES,CONTADO,Generada,3.752,3.762,1020,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1019,Productos,2023-04-26,DOLARES,CONTADO,Generada,3.752,3.762,1019,7 DIAS,0,1,,,0,1,0
C001-1018,Productos,2023-04-26,DOLARES,CONTADO,Emitida,3.752,3.762,1018,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1017,Productos,2023-04-26,DOLARES,CONTADO,Emitida,3.752,3.762,1017,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1016,Productos,2023-04-26,DOLARES,CONTADO,Emitida,3.752,3.762,1016,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1015,Productos,2023-04-26,DOLARES,CONTADO,Emitida,3.752,3.762,1015,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1014,Productos,2023-04-25,DOLARES,CONTADO,Generada,3.754,3.761,1014,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1013,Productos,2023-04-25,DOLARES,CONTADO,Emitida,3.754,3.761,1013,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1012,Productos,2023-04-25,SOLES,CREDITO,Generada,3.754,3.761,1012,1 DÍAS,30 DÍAS,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1011,Productos,2023-04-25,DOLARES,CONTADO,Emitida,3.754,3.761,1011,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1010,Productos,2023-04-25,DOLARES,CONTADO,Generada,3.754,3.761,1010,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1009,Productos,2023-04-25,DOLARES,CONTADO,Generada,3.754,3.761,1009,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1008,Productos,2023-04-25,DOLARES,CONTADO,Generada,3.754,3.761,1008,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
C001-1007,Productos,2023-04-25,DOLARES,CONTADO,Emitida,3.754,3.761,1007,1 DÍAS,0,1,ENTREGA SEGÚN STOCK,,0,1,0
